Date,cabai merah
2024-08-09,45.00000000000001
2024-08-10,43.00000000000001
2024-08-11,45.00000000000001
2024-08-12,48.0
2024-08-13,45.00000000000001
2024-08-14,46.0
2024-08-15,52.00000000000001
2024-08-16,33.00000000000001
2024-08-17,0.0
2024-08-18,0.0
2024-08-19,40.00000000000001
2024-08-20,39.00000000000001
2024-08-21,58.0
2024-08-22,51.00000000000001
2024-08-23,49.0
2024-08-24,0.0
2024-08-25,55.00000000000001
2024-08-26,39.00000000000001
2024-08-27,49.0
2024-08-28,46.0
2024-08-29,40.00000000000001
2024-08-30,53.0
2024-08-31,42.0
2024-09-01,47.00000000000001
2024-09-02,69.00000000000001
2024-09-03,61.0
2024-09-04,61.0
2024-09-05,41.0
2024-09-06,49.0
2024-09-07,61.0
2024-09-08,35.00000000000001
2024-09-09,52.00000000000001
2024-09-10,42.0
2024-09-11,50.0
2024-09-12,50.0
2024-09-13,52.00000000000001
2024-09-14,0.0
2024-09-15,0.0
2024-09-16,100.0
2024-09-17,61.0
2024-09-18,66.00000000000001
2024-09-19,43.00000000000001
2024-09-20,41.0
2024-09-21,0.0
2024-09-22,42.0
2024-09-23,66.00000000000001
2024-09-24,73.00000000000001
2024-09-25,50.0
2024-09-26,59.0
2024-09-27,76.00000000000003
2024-09-28,0.0
2024-09-29,41.0
2024-09-30,33.00000000000001
