Date,cabai rawit
2024-08-29,51.774167861124376
2024-08-30,46.41821946169773
2024-08-31,43.74024526198439
2024-09-01,42.84758719541329
2024-09-02,64.27138079311993
2024-09-03,58.91543239369325
2024-09-04,54.45214206083772
2024-09-05,26.7797419971333
2024-09-06,80.3392259913999
2024-09-07,47.31087752826883
2024-09-08,47.31087752826883
2024-09-09,54.45214206083772
2024-09-10,0.0
2024-09-11,48.20353559483995
2024-09-12,54.45214206083772
2024-09-13,41.062271062271066
2024-09-14,0.0
2024-09-15,41.062271062271066
2024-09-16,46.41821946169773
2024-09-17,46.41821946169773
2024-09-18,56.237458193979926
2024-09-19,28.56505813027552
2024-09-20,56.237458193979926
2024-09-21,32.135690396559966
2024-09-22,45.52556139512661
2024-09-23,59.80809046026437
2024-09-24,50.88150979455327
2024-09-25,49.09619366141105
2024-09-26,58.02277432712216
2024-09-27,48.20353559483995
2024-09-28,36.59898072941551
2024-09-29,33.92100652970218
2024-09-30,41.95492912884217
