Date,daging ayam
2024-08-30,19.241999543483224
2024-08-31,18.735631134444198
2024-09-01,24.81205204291258
2024-09-02,24.81205204291258
2024-09-03,25.824788860990644
2024-09-04,26.33115727002968
2024-09-05,25.824788860990644
2024-09-06,23.79931522483452
2024-09-07,20.25473636156129
2024-09-08,25.824788860990644
2024-09-09,26.33115727002968
2024-09-10,26.83752567906871
2024-09-11,33.926683405615165
2024-09-12,27.850262497146776
2024-09-13,26.83752567906871
2024-09-14,19.241999543483224
2024-09-15,24.81205204291258
2024-09-16,26.33115727002968
2024-09-17,24.305683633873542
2024-09-18,31.901209769459037
2024-09-19,31.39484136042
2024-09-20,25.824788860990644
2024-09-21,20.25473636156129
2024-09-22,25.824788860990644
2024-09-23,31.39484136042
2024-09-24,30.38210454234194
2024-09-25,21.26747317963936
2024-09-26,18.735631134444198
2024-09-27,23.292946815795485
2024-09-28,19.74836795252226
2024-09-29,23.79931522483452
2024-09-30,24.305683633873542
