Date,Price,Open,High,Low,Vol.,Change %
2023-02-08,764.75,750.00,766.00,747.75,90.20K,2.00%
2023-02-07,749.75,750.00,757.00,744.25,70.66K,-0.07%
2023-02-06,750.25,758.00,766.50,745.50,56.43K,-0.86%
2023-02-03,756.75,759.75,776.50,750.75,72.37K,-0.56%
2023-02-02,761.00,757.50,770.75,750.50,59.11K,0.16%
2023-02-01,759.75,760.75,762.50,744.50,60.03K,-0.20%
2023-01-31,761.25,752.50,766.75,742.00,59.64K,1.16%
2023-01-30,752.50,753.00,762.50,743.50,43.81K,0.33%
2023-01-27,750.00,752.25,753.25,744.25,41.13K,-0.33%
2023-01-26,752.50,741.00,758.00,738.00,47.21K,1.52%
2023-01-25,741.25,735.00,746.50,734.75,41.25K,0.92%
2023-01-24,734.50,720.50,739.00,719.75,44.24K,2.01%
2023-01-23,720.00,738.00,740.50,712.50,64.00K,-2.90%
2023-01-20,741.50,735.00,743.00,727.75,35.44K,0.95%
2023-01-19,734.50,741.75,748.75,733.50,39.22K,-1.08%
2023-01-18,742.50,749.00,760.25,740.25,45.15K,-1.23%
2023-01-17,751.75,742.50,755.75,728.75,48.65K,1.08%
2023-01-13,743.75,743.50,748.50,737.25,34.23K,0.13%
2023-01-12,742.75,739.00,747.25,723.00,64.69K,0.37%
2023-01-11,740.00,730.25,742.25,724.50,37.16K,1.23%
2023-01-10,731.00,741.25,742.50,720.50,59.34K,-1.42%
2023-01-09,741.50,748.00,758.00,740.25,45.49K,-0.27%
2023-01-06,743.50,748.50,756.75,742.50,28.67K,-0.44%
2023-01-05,746.75,746.00,752.00,736.00,36.79K,0.17%
2023-01-04,745.50,780.50,780.50,744.25,51.98K,-3.87%
2023-01-03,775.50,786.00,794.50,769.75,50.14K,-2.08%
2022-12-30,792.00,775.50,799.00,771.50,34.78K,2.33%
2022-12-29,774.00,785.00,786.50,765.50,35.94K,-1.46%
2022-12-28,785.50,774.50,787.50,770.75,33.18K,1.42%
2022-12-27,774.50,781.25,784.50,769.00,28.36K,-0.19%
2022-12-23,776.00,762.00,778.00,758.00,25.95K,1.80%
2022-12-22,762.25,766.75,777.00,758.00,34.65K,-0.72%
2022-12-21,767.75,750.00,774.50,748.75,52.90K,2.30%
2022-12-20,750.50,747.25,761.50,744.75,38.34K,0.27%
2022-12-19,748.50,755.00,759.75,738.75,39.78K,-0.66%
2022-12-16,753.50,758.25,764.25,750.75,32.61K,-0.50%
2022-12-15,757.25,749.75,767.00,745.00,51.21K,3.98%
2022-12-14,728.25,750.00,751.75,737.75,0.07K,-0.07%
2022-12-13,728.75,741.00,742.50,741.00,0.10K,-0.58%
2022-12-12,733.00,741.75,760.00,738.25,0.26K,2.84%
2022-12-09,712.75,749.75,752.50,730.75,0.05K,-1.59%
2022-12-08,724.25,721.00,726.75,721.00,0.23K,-0.38%
2022-12-07,727.00,727.25,728.75,727.25,0.41K,3.05%
2022-12-06,705.50,715.75,715.75,702.50,0.24K,-1.40%
2022-12-05,715.50,730.50,730.50,722.25,0.13K,-2.95%
2022-12-02,737.25,750.00,750.00,738.50,0.52K,-2.83%
2022-12-01,758.75,767.50,767.50,757.25,0.84K,-1.65%
2022-11-30,771.50,760.00,772.75,757.25,2.25K,1.81%
2022-11-29,757.75,755.50,769.00,753.75,16.74K,0.13%
2022-11-28,756.75,771.25,774.25,750.25,41.78K,-2.42%
2022-11-25,775.50,790.75,799.75,771.00,22.50K,-2.13%
2022-11-24,792.38,793.25,793.25,791.62,,-0.14%
2022-11-23,793.50,791.75,797.50,781.25,21.45K,0.25%
2022-11-22,791.50,799.00,806.75,790.00,22.21K,-0.97%
2022-11-21,799.25,805.25,808.75,786.00,32.91K,-0.50%
2022-11-18,803.25,806.75,816.50,800.25,30.56K,-0.43%
2022-11-17,806.75,818.25,818.25,793.75,40.77K,-1.31%
2022-11-16,817.50,829.50,829.75,801.50,48.02K,-1.30%
2022-11-15,828.25,818.50,843.00,799.25,73.69K,1.19%
2022-11-14,818.50,813.00,828.75,804.75,45.11K,0.58%
2022-11-11,813.75,804.25,819.50,799.50,75.49K,1.28%
2022-11-10,803.50,806.75,815.75,795.50,77.22K,-0.37%
2022-11-09,806.50,829.25,834.00,805.25,95.23K,-2.57%
2022-11-08,827.75,847.75,855.00,824.75,72.92K,-2.13%
2022-11-07,845.75,851.00,863.75,834.00,76.86K,-0.24%
2022-11-04,847.75,842.00,855.50,834.00,43.97K,0.86%
2022-11-03,840.50,844.75,849.00,827.75,48.03K,-0.65%
2022-11-02,846.00,898.50,902.00,837.75,96.13K,-6.26%
2022-11-01,902.50,878.50,904.00,867.75,74.35K,2.30%
2022-10-31,882.25,884.50,893.25,853.75,98.98K,6.39%
2022-10-28,829.25,839.75,840.25,822.50,33.95K,-1.10%
2022-10-27,838.50,843.50,858.00,833.50,36.09K,-0.24%
2022-10-26,840.50,836.25,846.50,824.00,39.25K,0.69%
2022-10-25,834.75,840.00,844.75,826.75,40.78K,-0.48%
2022-10-24,838.75,853.75,856.50,833.50,38.01K,-1.41%
2022-10-21,850.75,850.25,863.00,833.00,41.91K,0.18%
2022-10-20,849.25,844.50,855.75,836.75,34.08K,0.95%
2022-10-19,841.25,847.00,862.75,835.50,39.81K,-0.97%
2022-10-18,849.50,862.00,866.00,832.75,46.28K,-1.34%
2022-10-17,861.00,860.00,877.75,855.25,42.65K,0.15%
2022-10-14,859.75,894.25,898.75,857.25,45.07K,-3.64%
2022-10-13,892.25,883.75,906.25,863.00,63.57K,1.13%
2022-10-12,882.25,902.00,903.75,876.25,44.74K,-2.08%
2022-10-11,901.00,934.00,936.75,898.00,65.15K,-3.94%
2022-10-10,938.00,895.25,949.75,891.50,77.24K,6.56%
2022-10-07,880.25,883.25,896.75,872.50,38.14K,0.14%
2022-10-06,879.00,905.75,907.75,873.25,46.42K,-2.55%
2022-10-05,902.00,903.25,919.75,894.25,39.96K,-0.11%
2022-10-04,903.00,916.25,927.00,897.50,50.52K,-0.99%
2022-10-03,912.00,930.00,938.75,908.50,52.40K,-1.03%
2022-09-30,921.50,899.75,945.75,892.75,78.14K,2.82%
2022-09-29,896.25,902.50,914.50,887.75,41.36K,-0.77%
2022-09-28,903.25,874.25,905.00,862.00,51.30K,3.64%
2022-09-27,871.50,857.50,894.50,857.00,48.80K,1.57%
2022-09-26,858.00,877.00,890.75,854.25,48.79K,-2.56%
2022-09-23,880.50,908.75,913.00,876.00,54.24K,-3.32%
2022-09-22,910.75,896.50,922.50,891.00,59.59K,0.77%
2022-09-21,903.75,886.50,919.50,873.00,91.30K,1.12%
2022-09-20,893.75,827.75,896.75,825.50,72.77K,7.62%
2022-09-19,830.50,857.25,861.25,819.25,46.38K,-3.40%
2022-09-16,859.75,846.75,866.50,830.75,47.24K,1.75%
2022-09-15,845.00,874.00,884.75,843.25,52.97K,-1.02%
2022-09-14,853.75,862.50,874.75,849.25,0.03K,1.31%
2022-09-13,842.75,850.00,850.00,839.00,0.03K,0.18%
2022-09-12,841.25,852.50,852.50,837.00,0.05K,-1.41%
2022-09-09,853.25,810.00,849.75,810.00,0.04K,5.27%
2022-09-08,810.50,815.00,816.50,805.50,0.31K,-1.94%
2022-09-07,826.50,802.25,855.00,802.25,0.39K,3.31%
2022-09-06,800.00,795.50,800.75,794.25,0.39K,-1.51%
2022-09-05,812.25,812.25,812.25,812.25,,0.53%
2022-09-04,808.00,808.00,808.00,808.00,,1.89%
2022-09-02,793.00,793.75,795.25,790.00,0.44K,2.26%
2022-09-01,775.50,802.75,806.00,773.00,1.05K,-4.14%
2022-08-31,809.00,794.75,812.25,788.75,1.71K,1.35%
2022-08-30,798.25,818.50,824.00,794.00,12.22K,-2.65%
2022-08-29,820.00,785.75,827.00,774.75,23.87K,4.49%
2022-08-26,784.75,764.50,792.25,764.00,28.06K,1.95%
2022-08-25,769.75,794.75,803.50,766.50,18.25K,-3.18%
2022-08-24,795.00,782.25,799.75,775.00,23.60K,1.56%
2022-08-23,782.75,770.00,802.50,767.25,26.88K,1.59%
2022-08-22,770.50,754.00,774.00,744.50,22.52K,2.29%
2022-08-19,753.25,733.00,756.75,727.25,18.90K,2.97%
2022-08-18,731.50,764.75,766.50,725.75,38.27K,-4.16%
2022-08-17,763.25,785.25,797.00,759.50,29.95K,-2.89%
2022-08-16,786.00,799.00,810.50,782.50,25.48K,-1.84%
2022-08-15,800.75,802.00,804.50,778.00,29.78K,-0.65%
2022-08-12,806.00,811.25,811.25,782.25,40.65K,-0.59%
2022-08-11,810.75,800.00,820.75,794.50,63.67K,1.38%
2022-08-10,799.75,781.50,808.50,780.25,68.23K,2.34%
2022-08-09,781.50,785.75,801.25,772.75,59.02K,0.22%
2022-08-08,779.75,776.50,793.75,760.75,64.41K,0.52%
2022-08-05,775.75,782.00,796.75,769.75,51.60K,-0.86%
2022-08-04,782.50,768.00,789.50,758.25,46.77K,2.45%
2022-08-03,763.75,774.00,790.25,752.00,51.39K,-1.42%
2022-08-02,774.75,795.00,795.75,772.75,47.23K,-3.19%
2022-08-01,800.25,812.75,820.25,781.25,41.08K,-0.93%
2022-07-29,807.75,817.00,845.75,801.00,47.27K,-1.13%
2022-07-28,817.00,786.25,824.25,786.25,37.42K,3.39%
2022-07-27,790.25,802.50,818.75,782.00,41.49K,-1.68%
2022-07-26,803.75,773.00,806.00,772.25,43.80K,4.38%
2022-07-25,770.00,787.00,793.50,760.50,47.49K,1.45%
2022-07-22,759.00,803.25,807.25,754.00,66.19K,-5.86%
2022-07-21,806.25,819.50,834.00,795.50,43.05K,-1.62%
2022-07-20,819.50,810.25,843.50,801.00,38.89K,0.89%
2022-07-19,812.25,808.50,822.25,792.50,45.98K,-0.06%
2022-07-18,812.75,787.25,825.00,778.50,42.33K,4.63%
2022-07-15,776.75,798.00,804.75,765.75,44.62K,-2.20%
2022-07-14,794.25,812.75,829.50,792.00,0.04K,-0.50%
2022-07-13,798.25,810.00,819.25,810.00,0.03K,-0.41%
2022-07-12,801.50,835.00,839.25,807.25,0.07K,-5.01%
2022-07-11,843.75,888.00,888.00,849.25,0.10K,-4.04%
2022-07-08,879.25,843.50,872.25,841.75,0.11K,6.64%
2022-07-07,824.50,816.00,825.25,816.00,0.19K,4.07%
2022-07-06,792.25,791.00,813.00,779.00,0.38K,-0.19%
2022-07-05,793.75,829.00,829.00,797.50,0.08K,-4.51%
2022-07-01,831.25,876.00,878.00,832.75,0.42K,-4.32%
2022-06-30,868.75,914.25,917.75,869.50,2.29K,-5.11%
2022-06-29,915.50,922.00,940.00,913.75,12.31K,-0.62%
2022-06-28,921.25,908.00,935.00,907.25,23.64K,1.91%
2022-06-27,904.00,922.00,940.00,900.50,26.82K,-2.14%
2022-06-24,923.75,936.25,962.50,921.75,28.75K,-1.44%
2022-06-23,937.25,973.25,974.50,934.50,32.88K,-4.02%
2022-06-22,976.50,977.25,"1,007.25",960.00,35.05K,0.13%
2022-06-21,975.25,"1,032.00","1,033.25",973.50,54.69K,-5.70%
2022-06-17,"1,034.25","1,078.25","1,083.75","1,030.25",42.37K,-4.08%
2022-06-16,"1,078.25","1,050.25","1,084.75","1,047.00",38.17K,2.69%
2022-06-15,"1,050.00","1,055.00","1,058.75","1,036.50",32.82K,-0.02%
2022-06-14,"1,050.25","1,071.00","1,072.75","1,046.50",34.01K,-1.94%
2022-06-13,"1,071.00","1,073.00","1,093.50","1,053.50",62.61K,0.02%
2022-06-10,"1,070.75","1,074.50","1,081.25","1,053.00",62.71K,-0.05%
2022-06-09,"1,071.25","1,076.25","1,082.00","1,044.25",70.95K,-0.33%
2022-06-08,"1,074.75","1,073.00","1,089.00","1,061.75",68.01K,0.28%
2022-06-07,"1,071.75","1,093.00","1,101.00","1,058.50",84.92K,-1.94%
2022-06-06,"1,093.00","1,060.00","1,108.75","1,060.00",60.71K,5.10%
2022-06-03,"1,040.00","1,061.50","1,069.25","1,036.25",40.84K,-1.72%
2022-06-02,"1,058.25","1,043.25","1,075.00","1,037.25",58.14K,1.63%
2022-06-01,"1,041.25","1,091.00","1,098.00","1,027.25",81.45K,-4.25%
2022-05-31,"1,087.50","1,157.00","1,157.25","1,087.50",68.16K,-5.88%
2022-05-30,"1,155.38","1,157.50","1,157.50","1,155.38",,-0.18%
2022-05-27,"1,157.50","1,143.25","1,170.25","1,133.50",25.54K,1.25%
2022-05-26,"1,143.25","1,133.00","1,160.25","1,115.00",38.51K,-0.44%
2022-05-25,"1,148.25","1,154.50","1,158.50","1,114.50",51.66K,-0.56%
2022-05-24,"1,154.75","1,196.00","1,208.75","1,138.00",52.75K,-2.96%
2022-05-23,"1,190.00","1,181.75","1,196.75","1,174.75",38.14K,1.82%
2022-05-20,"1,168.75","1,208.00","1,208.00","1,168.00",40.07K,-2.64%
2022-05-19,"1,200.50","1,222.00","1,247.75","1,193.50",54.78K,-2.46%
2022-05-18,"1,230.75","1,278.50","1,280.00","1,211.50",57.09K,-3.66%
2022-05-17,"1,277.50","1,268.00","1,284.00","1,200.75",73.67K,2.40%
2022-05-16,"1,247.50","1,234.25","1,247.50","1,222.25",53.77K,6.88%
2022-05-13,"1,167.25","1,172.75","1,198.50","1,158.50",0.00K,-0.62%
2022-05-12,"1,174.50","1,107.75","1,128.75","1,103.25",0.16K,5.93%
2022-05-11,"1,108.75","1,109.25","1,115.00","1,100.00",0.05K,2.35%
2022-05-10,"1,083.25","1,096.75","1,098.50","1,092.00",0.04K,0.00%
2022-05-09,"1,083.25","1,084.00","1,086.00","1,081.50",0.09K,-1.25%
2022-05-06,"1,097.00","1,098.50","1,098.50","1,098.50",0.07K,0.09%
2022-05-05,"1,096.00","1,084.50","1,087.25","1,084.50",0.18K,2.81%
2022-05-04,"1,066.00","1,042.25","1,069.75","1,042.25",0.29K,3.12%
2022-05-03,"1,033.75","1,045.00","1,056.00","1,039.50",0.18K,-0.93%
2022-05-02,"1,043.50","1,037.50","1,050.25","1,029.25",0.34K,-0.02%
2022-04-29,"1,043.75","1,071.25","1,085.00","1,043.75",0.58K,-2.82%
2022-04-28,"1,074.00","1,082.50","1,094.00","1,070.00",6.97K,-0.56%
2022-04-27,"1,080.00","1,081.25","1,087.00","1,067.75",7.09K,-0.30%
2022-04-26,"1,083.25","1,069.75","1,096.00","1,066.75",9.54K,2.00%
2022-04-25,"1,062.00","1,065.75","1,080.00","1,045.75",12.08K,-0.33%
2022-04-22,"1,065.50","1,070.00","1,076.00","1,052.50",15.26K,-0.23%
2022-04-21,"1,068.00","1,094.25","1,094.25","1,052.50",11.17K,-1.84%
2022-04-20,"1,088.00","1,094.75","1,109.75","1,066.75",15.11K,-1.00%
2022-04-19,"1,099.00","1,123.25","1,135.00","1,096.00",18.10K,-1.92%
2022-04-18,"1,120.50","1,099.25","1,134.75","1,098.25",13.17K,2.26%
2022-04-15,"1,095.75","1,095.75","1,095.75","1,095.75",,-0.07%
2022-04-14,"1,096.50","1,113.00","1,127.50","1,094.25",20.65K,-1.53%
2022-04-13,"1,113.50","1,102.50","1,124.25","1,078.00",53.46K,0.88%
2022-04-12,"1,103.75","1,077.75","1,117.50","1,075.00",50.43K,2.08%
2022-04-11,"1,081.25","1,056.00","1,091.75","1,055.00",55.25K,2.83%
2022-04-08,"1,051.50","1,020.00","1,054.25","1,017.00",47.60K,3.09%
2022-04-07,"1,020.00","1,040.25","1,044.50","1,017.75",50.50K,-1.76%
2022-04-06,"1,038.25","1,049.50","1,056.25","1,023.50",27.91K,-0.67%
2022-04-05,"1,045.25","1,020.50","1,074.00","1,020.00",26.92K,3.46%
2022-04-04,"1,010.25",989.50,"1,014.50",984.75,26.35K,2.62%
2022-04-01,984.50,"1,007.25","1,032.75",982.50,33.85K,-2.14%
2022-03-31,"1,006.00","1,030.25","1,075.00","1,003.50",36.85K,-2.07%
2022-03-30,"1,027.25","1,015.00","1,041.75","1,002.25",26.34K,1.28%
2022-03-29,"1,014.25","1,047.00","1,068.25",972.00,45.99K,-4.04%
2022-03-28,"1,057.00","1,092.75","1,096.00","1,047.00",26.16K,-4.11%
2022-03-25,"1,102.25","1,089.50","1,109.00","1,064.75",27.91K,1.52%
2022-03-24,"1,085.75","1,105.75","1,115.00","1,080.50",22.42K,-1.81%
2022-03-23,"1,105.75","1,119.25","1,139.00","1,101.00",24.46K,-1.12%
2022-03-22,"1,118.25","1,119.25","1,169.25","1,102.25",29.01K,-0.09%
2022-03-21,"1,119.25","1,075.00","1,148.75","1,061.75",37.04K,5.22%
2022-03-18,"1,063.75","1,095.00","1,106.00","1,055.75",19.39K,-3.12%
2022-03-17,"1,098.00","1,051.00","1,108.25","1,031.75",31.16K,2.69%
2022-03-16,"1,069.25","1,157.25","1,159.50","1,069.25",37.91K,-7.36%
2022-03-15,"1,154.25","1,106.00","1,160.75","1,088.25",30.96K,5.89%
2022-03-14,"1,090.00","1,123.50","1,147.30","1,064.25",0.02K,0.00%
2022-03-11,"1,090.00","1,035.75","1,044.75","1,030.75",0.01K,1.51%
2022-03-10,"1,073.75","1,142.50","1,220.62","1,080.10",0.01K,-10.48%
2022-03-09,"1,199.50","1,284.38","1,284.38","1,200.75",0.01K,-5.77%
2022-03-08,"1,273.00","1,319.25","1,319.25","1,275.50",0.03K,-10.68%
2022-03-07,"1,425.25","1,311.25","1,311.25","1,311.25",0.08K,5.73%
2022-03-04,"1,348.00","1,340.00","1,340.00","1,201.50",0.15K,4.58%
2022-03-03,"1,289.00","1,124.25","1,221.00","1,119.00",0.37K,21.78%
2022-03-02,"1,058.50","1,009.25","1,132.00",997.50,0.46K,5.67%
2022-03-01,"1,001.75",951.00,"1,004.50",951.00,0.51K,7.95%
2022-02-28,928.00,920.25,930.50,885.50,1.09K,10.08%
2022-02-25,843.00,923.25,951.25,841.50,8.87K,-8.96%
2022-02-24,926.00,882.75,926.00,877.25,26.66K,5.71%
2022-02-23,876.00,841.00,880.00,834.00,28.03K,3.76%
2022-02-22,844.25,815.00,846.25,803.00,47.22K,5.93%
2022-02-18,797.00,797.50,812.25,790.00,43.50K,-0.13%
2022-02-17,798.00,780.00,799.25,775.50,47.68K,2.24%
2022-02-16,780.50,779.75,786.75,773.25,33.01K,0.10%
2022-02-15,779.75,801.25,801.75,773.00,55.71K,-2.44%
2022-02-14,799.25,801.50,813.50,780.75,69.68K,0.19%
2022-02-11,797.75,770.25,806.25,764.75,101.60K,3.40%
2022-02-10,771.50,785.50,801.75,765.75,95.10K,-1.72%
2022-02-09,785.00,779.50,788.25,770.50,100.11K,0.80%
2022-02-08,778.75,771.25,782.00,754.00,99.52K,1.30%
2022-02-07,768.75,776.00,776.50,760.00,81.45K,0.72%
2022-02-04,763.25,754.75,767.25,748.25,50.59K,1.53%
2022-02-03,751.75,754.00,756.50,740.00,52.59K,-0.43%
2022-02-02,755.00,770.00,778.50,749.25,67.58K,-1.82%
2022-02-01,769.00,762.50,776.75,760.50,52.16K,1.02%
2022-01-31,761.25,793.00,798.50,756.75,71.47K,-3.18%
2022-01-28,786.25,777.25,793.50,774.75,49.08K,1.19%
2022-01-27,777.00,794.25,795.50,774.00,60.15K,-2.26%
2022-01-26,795.00,817.25,817.50,787.00,73.39K,-2.81%
2022-01-25,818.00,801.00,831.50,800.50,76.14K,2.19%
2022-01-24,800.50,794.00,802.50,775.75,58.62K,2.63%
2022-01-21,780.00,788.00,791.00,778.00,47.70K,-1.30%
2022-01-20,790.25,794.00,802.75,783.75,58.58K,-0.78%
2022-01-19,796.50,772.00,797.25,769.50,68.43K,3.58%
2022-01-18,769.00,742.25,771.50,741.25,70.56K,3.71%
2022-01-14,741.50,746.00,747.25,737.00,44.59K,-0.70%
2022-01-13,746.75,757.00,757.75,741.00,49.46K,-1.45%
2022-01-12,757.75,768.00,770.00,753.50,51.64K,-1.62%
2022-01-11,770.25,761.75,770.50,758.25,43.84K,1.08%
2022-01-10,762.00,760.75,767.50,748.00,46.68K,0.46%
2022-01-07,758.50,748.00,760.75,735.50,58.46K,1.68%
2022-01-06,746.00,761.75,762.00,736.00,64.43K,-1.94%
2022-01-05,760.75,771.00,771.50,756.00,40.24K,-1.20%
2022-01-04,770.00,758.00,771.50,756.25,43.22K,1.58%
2022-01-03,758.00,774.00,782.25,752.75,42.12K,-1.65%
